run_name,source_h5,ndims,num_frames,samples_n,rep,gamma,epochs,batch_size,theta_test_deg,theta_train_deg,omega_test_rmse,omega_train_rmse,kinetic_test_rmse,kinetic_train_rmse,pot_test_rmse,pot_train_rmse,final_test_mi,final_train_mi
dz2_numF2_sN4_rep3,results_batch_size_1024.h5,2,2,4,3,0.01,300,1024,8.831493377685547,6.922804832458496,7.960645436328606,5.107727158359495,2.339561891216916,0.627022878979287,0.3698280634452314,0.29062671404507434,0.5009145140647888,2.355414628982544
dz2_numF2_sN4_rep4,results_batch_size_1024.h5,2,2,4,4,0.01,300,1024,7.752795696258545,5.902510166168213,7.968439552393335,5.039881723923459,2.349101454835675,0.5203480144213961,0.25617774782141267,0.20955921154360285,-0.5512106418609619,2.38592267036438
dz2_numF2_sN4_rep5,results_batch_size_1024.h5,2,2,4,5,0.01,300,1024,6.910155773162842,5.600711822509766,8.10263975480175,5.052445776873521,2.3934308708349143,0.4649452771781057,0.22461330576235258,0.12957969229060945,0.654259204864502,2.3435773849487305
dz2_numF2_sN512_rep1,results_batch_size_1024.h5,2,2,512,1,0.01,300,1024,3.6430394649505615,3.748231887817383,2.56734436633205,2.6754398522779765,0.6978306551261525,0.7049447462829418,0.11360449137400222,0.12137149635762604,4.114729881286621,4.2528557777404785
dz2_numF2_sN512_rep11,results_batch_size_1024.h5,2,2,512,11,0.0,300,1024,36.262332916259766,39.27926254272461,4.731289402584748,4.824951627460561,1.0715909687219844,1.071355292988594,1.5322358986331246,1.3588646116936036,4.176669597625732,4.543807029724121
dz2_numF2_sN512_rep12,results_batch_size_1024.h5,2,2,512,12,0.0,300,1024,16.665666580200195,16.24894905090332,6.1798643528146675,6.359769857226527,1.7632852090327176,1.7372606795432184,0.0830275932753355,0.09722652754602853,4.152601718902588,4.1053547859191895
dz2_numF2_sN512_rep13,results_batch_size_1024.h5,2,2,512,13,0.0,300,1024,36.169090270996094,39.0863037109375,4.577103745014631,4.635029401617455,1.0784310169185385,1.0821623844409842,1.2889039375579472,1.3274327329082183,4.85712194442749,4.509003162384033
dz2_numF2_sN512_rep14,results_batch_size_1024.h5,2,2,512,14,0.0,300,1024,46.22502517700195,48.88824462890625,5.613087395258649,5.662301743079764,1.6417671224515349,1.659732829913601,0.9705816304182711,1.0086672415475912,2.696268081665039,2.9830129146575928
dz2_numF2_sN512_rep15,results_batch_size_1024.h5,2,2,512,15,0.0,300,1024,54.27244186401367,58.12189865112305,4.687727859045228,4.7231144135984335,1.4700371803719883,1.513173269400536,0.8229365567728998,0.8732689555382283,3.8457190990448,4.144161224365234
dz2_numF2_sN512_rep16,results_batch_size_1024.h5,2,2,512,16,0.0,300,1024,39.64225387573242,42.85920333862305,4.626252494508307,4.731451202939511,1.1097375519104409,1.1311795915715703,1.6171703982715917,1.612845992835425,4.578421115875244,4.7067365646362305
dz2_numF2_sN512_rep17,results_batch_size_1024.h5,2,2,512,17,0.0,300,1024,40.92686080932617,43.72734832763672,4.761026333667766,4.757666381092055,1.091006735203108,1.102996443285237,1.6761594403387303,1.6447238226650465,4.589303016662598,4.21407413482666
dz2_numF2_sN512_rep18,results_batch_size_1024.h5,2,2,512,18,0.0,300,1024,35.80252456665039,38.92127227783203,4.744872889851184,4.815762716856489,1.089080762231152,1.1015535626196977,1.2177614947163982,1.2810946708059914,4.872031211853027,4.5962018966674805
dz2_numF2_sN512_rep19,results_batch_size_1024.h5,2,2,512,19,0.0,300,1024,7.275475025177002,8.170140266418457,1.4125880357432508,1.543514321430841,0.49901283685880143,0.5547733476671073,0.23892603076905258,0.2662519200619988,3.5397770404815674,3.7941854000091553
dz2_numF2_sN512_rep2,results_batch_size_1024.h5,2,2,512,2,0.01,300,1024,1.0768197774887085,1.2095527648925781,0.25260228061299644,0.30254940157024146,0.16210210163391373,0.17175466318159976,0.04304884089586588,0.041219687582021956,5.19914436340332,5.192495822906494
dz2_numF2_sN512_rep20,results_batch_size_1024.h5,2,2,512,20,0.0,300,1024,14.476688385009766,15.517074584960938,1.7015039271001928,1.9016384607322427,1.764929778023236,1.7597744570772578,0.4569075001169287,0.4883638835570482,3.869795799255371,4.238452434539795
dz2_numF2_sN512_rep21,results_batch_size_1024.h5,2,2,512,21,0.01,300,1024,2.1687519550323486,2.175929069519043,1.6847391502799727,1.635457458059987,0.48576242414715226,0.47235976351237535,0.07890079474712171,0.07884011018014309,4.328618049621582,4.6402716636657715
dz2_numF2_sN512_rep22,results_batch_size_1024.h5,2,2,512,22,0.01,300,1024,0.8734233379364014,0.9702616930007935,0.27594951974993215,0.28523832040205627,0.15318132892273373,0.1587365383253256,0.03313219509334306,0.0379715986539139,5.164081573486328,5.40955924987793
dz2_numF2_sN512_rep23,results_batch_size_1024.h5,2,2,512,23,0.01,300,1024,1.81972074508667,1.971030831336975,1.0578560599031495,1.1975980825929122,0.3377099077590837,0.3734575725368016,0.061982149673784986,0.07017291369491485,5.401892185211182,5.298519611358643
dz2_numF2_sN512_rep24,results_batch_size_1024.h5,2,2,512,24,0.01,300,1024,2.142636775970459,2.2246482372283936,1.5362645000024884,1.5409941994599006,0.49567297865611837,0.49147671184472885,0.093192524231174,0.0872531299500203,4.477023124694824,4.506618499755859
dz2_numF2_sN512_rep25,results_batch_size_1024.h5,2,2,512,25,0.01,300,1024,6.13050651550293,5.940180778503418,3.0083145317131166,2.9541151436172566,0.9332058152439051,0.9165298065522685,0.20507223938261906,0.1980384458782061,3.5485732555389404,3.952723741531372
dz2_numF2_sN512_rep26,results_batch_size_1024.h5,2,2,512,26,0.01,300,1024,1.2824821472167969,1.2169113159179688,0.7658890638596435,0.795619357709286,0.22807759092816812,0.24443180346813126,0.030681738876305906,0.03113501890713595,5.063569068908691,5.470529079437256
dz2_numF2_sN512_rep27,results_batch_size_1024.h5,2,2,512,27,0.01,300,1024,1.214713454246521,1.2198207378387451,2.1664378216517104,2.1809445006193457,0.553081928882288,0.5780682975927194,0.0457617978116898,0.04765551567960732,4.457660675048828,4.487521648406982
dz2_numF2_sN512_rep28,results_batch_size_1024.h5,2,2,512,28,0.01,300,1024,2.0376408100128174,2.1012392044067383,1.9177145235900044,2.0884229811267483,0.5059117470513963,0.4983661719126978,0.06521251563491912,0.06590003028957053,4.761751174926758,4.954718112945557
dz2_numF2_sN512_rep29,results_batch_size_1024.h5,2,2,512,29,0.01,300,1024,11.97178840637207,13.02495288848877,1.863957312430756,1.8893662222327063,0.37673244044815135,0.38309260395056455,0.351334869018051,0.38851158367943484,5.464815616607666,5.022224426269531
dz2_numF2_sN512_rep3,results_batch_size_1024.h5,2,2,512,3,0.01,300,1024,0.9764162302017212,1.0289649963378906,0.3519356972023787,0.3217389385887508,0.20347669305941837,0.20011654532252995,0.03647229322614584,0.03831693407483166,5.203470230102539,5.293289661407471
dz2_numF2_sN512_rep30,results_batch_size_1024.h5,2,2,512,30,0.01,300,1024,21.89616584777832,21.708927154541016,3.1463476775279844,3.207287967296947,0.9430436263424669,0.9279562815938047,0.7371980501578631,0.7389277269188703,3.4487318992614746,3.493788242340088
dz2_numF2_sN512_rep4,results_batch_size_1024.h5,2,2,512,4,0.01,300,1024,3.9529545307159424,4.106076717376709,1.106389662983669,1.1742411628807279,0.36430738996350187,0.3843112300989353,0.13304705104043438,0.13642741448487825,5.038519382476807,4.808206558227539
dz2_numF2_sN512_rep5,results_batch_size_1024.h5,2,2,512,5,0.01,300,1024,1.0146918296813965,0.9403020143508911,0.2762848289895657,0.2848733224576241,0.164652331793764,0.1641778190250649,0.04149612466006065,0.046119373566666365,2.9461822509765625,5.095516204833984
dz2_numF2_sN64_rep1,results_batch_size_1024.h5,2,2,64,1,0.01,300,1024,5.0274739265441895,5.543227195739746,3.8496934793498467,4.136846812339936,1.742339533856422,1.6297301260328458,0.20897254732120812,0.23760284327228082,2.2619290351867676,2.516465187072754
dz2_numF2_sN64_rep2,results_batch_size_1024.h5,2,2,64,2,0.01,300,1024,6.303990364074707,6.133509635925293,2.1559199204939787,2.4083361314363514,1.1338646573568658,1.1174610176583786,0.18271451794071805,0.17945862789460537,2.848292112350464,3.1784958839416504
dz2_numF2_sN64_rep3,results_batch_size_1024.h5,2,2,64,3,0.01,300,1024,4.495742321014404,4.848036289215088,3.8315166785071186,4.198619881442472,1.4156335354646616,1.4480244427186784,0.09615741652040542,0.1068263147194327,2.7369437217712402,2.9812138080596924
dz2_numF2_sN64_rep4,results_batch_size_1024.h5,2,2,64,4,0.01,300,1024,20.38447380065918,19.464157104492188,3.827714173985499,4.3380906815923925,1.032136247305417,1.1426816192443914,0.764991147544853,0.7425546340397332,2.5836944580078125,2.7874889373779297
dz2_numF2_sN64_rep5,results_batch_size_1024.h5,2,2,64,5,0.01,300,1024,2.9447836875915527,3.421212673187256,2.2340880523172295,2.4467096694299335,1.5901913274655906,1.4700173632089375,0.10917686499698862,0.1211457323588546,2.463146209716797,2.656158447265625
dz2_numF2_sN8_rep1,results_batch_size_1024.h5,2,2,8,1,0.01,300,1024,20.174861907958984,17.27873420715332,7.701511918294791,6.512668588400149,2.679245181043128,1.4443026752265697,0.642173662987952,0.5741530140728641,1.4313769340515137,1.9328866004943848
dz2_numF2_sN8_rep2,results_batch_size_1024.h5,2,2,8,2,0.01,300,1024,4.689268589019775,3.1807732582092285,7.893968534729216,6.290126923704211,2.7483794899652807,1.1242536612279925,0.11219010520077863,0.10246773918632851,1.4110732078552246,2.063847541809082
